id	relevant_naics	industry_code	industry_detail	emp
48315	486	486000	pipeline transport	0
48315	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
48315	521	52a000	monetary authorities and depository credit intermediation	24
48315	531	531ore	other real estate	0
48315	712	712000	museums, historical sites, zoos, and parks	0
48315	721	721000	hotels and campgrounds	25
48317	115	115000	agriculture and forestry support	0
48317	211	211000	unrefined oil and gas	0
48317	441	441000	vehicles and parts sales	0
48317	445	445000	food and beverage stores	0
48317	452	452000	general merchandise stores	0
48317	484	484000	truck transport	47
48317	486	486000	pipeline transport	0
48317	493	493000	warehousing	0
48317	521	52a000	monetary authorities and depository credit intermediation	0
48317	622	622000	hospitals	0
48317	712	712000	museums, historical sites, zoos, and parks	0
48317	721	721000	hotels and campgrounds	0
48319	211	211000	unrefined oil and gas	0
48319	441	441000	vehicles and parts sales	0
48319	445	445000	food and beverage stores	0
48319	452	452000	general merchandise stores	0
48319	481	481000	air transport	0
48319	484	484000	truck transport	0
48319	485	485000	passenger ground transport	0
48319	521	52a000	monetary authorities and depository credit intermediation	31
48319	531	531ore	other real estate	0
48319	721	721000	hotels and campgrounds	0
48321	114	114000	wild-caught fish and game	0
48321	115	115000	agriculture and forestry support	0
48321	211	211000	unrefined oil and gas	0
48321	441	441000	vehicles and parts sales	105
48321	445	445000	food and beverage stores	0
48321	452	452000	general merchandise stores	0
48321	481	481000	air transport	0
48321	483	483000	water transport (boats, ships, ferries)	0
48321	484	484000	truck transport	0
48321	486	486000	pipeline transport	89
48321	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
48321	493	493000	warehousing	0
48321	521	52a000	monetary authorities and depository credit intermediation	157
48321	531	531ore	other real estate	67
48321	562	562000	waste management and remediation	0
48321	622	622000	hospitals	0
48321	712	712000	museums, historical sites, zoos, and parks	0
48321	721	721000	hotels and campgrounds	0
48323	114	114000	wild-caught fish and game	0
48323	441	441000	vehicles and parts sales	196
48323	445	445000	food and beverage stores	493
48323	452	452000	general merchandise stores	0
48323	484	484000	truck transport	293
48323	485	485000	passenger ground transport	0
48323	487	48a000	scenic and sightseeing transportation and support activities for transportation	346
48323	492	492000	couriers and messengers	0
48323	493	493000	warehousing	23
48323	521	52a000	monetary authorities and depository credit intermediation	0
48323	531	531ore	other real estate	50
48323	622	622000	hospitals	0
48323	721	721000	hotels and campgrounds	94
48325	114	114000	wild-caught fish and game	0
48325	115	115000	agriculture and forestry support	36
48325	211	211000	unrefined oil and gas	9
48325	441	441000	vehicles and parts sales	230
48325	445	445000	food and beverage stores	250
48325	452	452000	general merchandise stores	0
48325	481	481000	air transport	0
48325	484	484000	truck transport	102
48325	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
48325	492	492000	couriers and messengers	0
48325	521	52a000	monetary authorities and depository credit intermediation	140
48325	525	525000	funds, trusts, and financial vehicles	0
48325	531	531ore	other real estate	33
48325	562	562000	waste management and remediation	10
48325	622	622000	hospitals	0
48325	712	712000	museums, historical sites, zoos, and parks	0
48325	721	721000	hotels and campgrounds	0
48327	445	445000	food and beverage stores	0
48327	452	452000	general merchandise stores	0
48327	521	52a000	monetary authorities and depository credit intermediation	0
48327	721	721000	hotels and campgrounds	0
48329	115	115000	agriculture and forestry support	10
48329	211	211000	unrefined oil and gas	5269
48329	315	315000	clothing	0
48329	441	441000	vehicles and parts sales	1149
48329	445	445000	food and beverage stores	1009
48329	452	452000	general merchandise stores	1553
48329	481	481000	air transport	115
48329	483	483000	water transport (boats, ships, ferries)	0
48329	484	484000	truck transport	1924
48329	485	485000	passenger ground transport	91
48329	486	486000	pipeline transport	0
48329	487	48a000	scenic and sightseeing transportation and support activities for transportation	165
48329	492	492000	couriers and messengers	201
48329	493	493000	warehousing	0
48329	521	52a000	monetary authorities and depository credit intermediation	1010
48329	531	531ore	other real estate	730
48329	533	533000	lessors of nonfinancial intangible assets	63
48329	562	562000	waste management and remediation	162
48329	622	622000	hospitals	0
48329	712	712000	museums, historical sites, zoos, and parks	69
48329	721	721000	hotels and campgrounds	850
48331	115	115000	agriculture and forestry support	35
48331	211	211000	unrefined oil and gas	11
48331	316	316000	leather	0
48331	441	441000	vehicles and parts sales	127
48331	445	445000	food and beverage stores	0
48331	452	452000	general merchandise stores	0
48331	484	484000	truck transport	0
48331	485	485000	passenger ground transport	0
48331	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
48331	521	52a000	monetary authorities and depository credit intermediation	0
48331	531	531ore	other real estate	34
48331	562	562000	waste management and remediation	0
48331	622	622000	hospitals	0
48331	712	712000	museums, historical sites, zoos, and parks	0
48331	721	721000	hotels and campgrounds	52
48333	114	114000	wild-caught fish and game	0
48333	441	441000	vehicles and parts sales	55
48333	445	445000	food and beverage stores	0
48333	452	452000	general merchandise stores	0
48333	484	484000	truck transport	0
48333	485	485000	passenger ground transport	0
48333	521	52a000	monetary authorities and depository credit intermediation	0
48333	531	531ore	other real estate	0
48333	712	712000	museums, historical sites, zoos, and parks	0
48335	114	114000	wild-caught fish and game	0
48335	115	115000	agriculture and forestry support	0
48335	211	211000	unrefined oil and gas	88
48335	441	441000	vehicles and parts sales	0
48335	445	445000	food and beverage stores	0
48335	452	452000	general merchandise stores	0
48335	484	484000	truck transport	5
48335	485	485000	passenger ground transport	0
48335	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
48335	521	52a000	monetary authorities and depository credit intermediation	44
48335	622	622000	hospitals	0
48335	721	721000	hotels and campgrounds	0
48337	115	115000	agriculture and forestry support	0
48337	211	211000	unrefined oil and gas	0
48337	315	315000	clothing	0
48337	316	316000	leather	0
48337	441	441000	vehicles and parts sales	83
48337	445	445000	food and beverage stores	79
48337	452	452000	general merchandise stores	0
48337	484	484000	truck transport	180
48337	485	485000	passenger ground transport	0
48337	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
48337	521	52a000	monetary authorities and depository credit intermediation	137
48337	531	531ore	other real estate	0
48337	562	562000	waste management and remediation	0
48337	622	622000	hospitals	0
48337	721	721000	hotels and campgrounds	22
48339	113	113000	timber and raw forest products	0
48339	115	115000	agriculture and forestry support	0
48339	211	211000	unrefined oil and gas	944
48339	315	315000	clothing	0
48339	316	316000	leather	0
48339	441	441000	vehicles and parts sales	2094
48339	445	445000	food and beverage stores	4256
48339	452	452000	general merchandise stores	4830
48339	481	481000	air transport	0
48339	483	483000	water transport (boats, ships, ferries)	0
48339	484	484000	truck transport	992
48339	485	485000	passenger ground transport	96
48339	486	486000	pipeline transport	0
48339	487	48a000	scenic and sightseeing transportation and support activities for transportation	259
48339	492	492000	couriers and messengers	277
48339	493	493000	warehousing	1236
48339	521	52a000	monetary authorities and depository credit intermediation	0
48339	531	531ore	other real estate	1539
48339	533	533000	lessors of nonfinancial intangible assets	0
48339	562	562000	waste management and remediation	700
48339	622	622000	hospitals	0
48339	712	712000	museums, historical sites, zoos, and parks	0
48339	721	721000	hotels and campgrounds	1347
48341	113	113000	timber and raw forest products	0
48341	115	115000	agriculture and forestry support	0
48341	211	211000	unrefined oil and gas	0
48341	441	441000	vehicles and parts sales	86
48341	445	445000	food and beverage stores	151
48341	452	452000	general merchandise stores	0
48341	484	484000	truck transport	120
48341	486	486000	pipeline transport	0
48341	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
48341	493	493000	warehousing	0
48341	521	52a000	monetary authorities and depository credit intermediation	75
48341	531	531ore	other real estate	0
48341	562	562000	waste management and remediation	0
48341	622	622000	hospitals	0
48341	712	712000	museums, historical sites, zoos, and parks	0
48341	721	721000	hotels and campgrounds	0
48343	211	211000	unrefined oil and gas	0
48343	441	441000	vehicles and parts sales	0
48343	445	445000	food and beverage stores	160
48343	452	452000	general merchandise stores	0
48343	484	484000	truck transport	165
48343	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
48343	521	52a000	monetary authorities and depository credit intermediation	0
48343	531	531ore	other real estate	0
48343	562	562000	waste management and remediation	0
48345	115	115000	agriculture and forestry support	0
48345	445	445000	food and beverage stores	0
48345	484	484000	truck transport	0
48345	521	52a000	monetary authorities and depository credit intermediation	0
48347	113	113000	timber and raw forest products	39
48347	115	115000	agriculture and forestry support	0
48347	211	211000	unrefined oil and gas	0
48347	441	441000	vehicles and parts sales	429
48347	445	445000	food and beverage stores	443
48347	452	452000	general merchandise stores	0
48347	484	484000	truck transport	73
48347	485	485000	passenger ground transport	0
48347	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
48347	492	492000	couriers and messengers	0
