GEO_TTL,COUNTY,YEAR,NAICS2012,NAICS2012_TTL,ESTAB,EMP,PAYANN,state,county,Column
"Houston County, Georgia",153,2012,441,Motor vehicle and parts dealers,50,956,38315,13,153,
"Houston County, Georgia",153,2012,442,Furniture and home furnishings stores,25,192,4715,13,153,
"Houston County, Georgia",153,2012,443,Electronics and appliance stores,12,0,0,13,153,
"Houston County, Georgia",153,2012,444,Building material and garden equipment and supplies dealers,30,655,16842,13,153,
"Houston County, Georgia",153,2012,445,Food and beverage stores,58,1217,22012,13,153,
"Houston County, Georgia",153,2012,446,Health and personal care stores,47,482,13882,13,153,
"Houston County, Georgia",153,2012,447,Gasoline stations,84,331,5707,13,153,
"Houston County, Georgia",153,2012,448,Clothing and clothing accessories stores,49,457,5737,13,153,
"Houston County, Georgia",153,2012,451,"Sporting goods, hobby, musical instrument, and book stores",13,211,3936,13,153,
"Houston County, Georgia",153,2012,452,General merchandise stores,29,0,0,13,153,
"Houston County, Georgia",153,2012,453,Miscellaneous store retailers,38,269,5085,13,153,
"Houston County, Georgia",153,2012,454,Nonstore retailers,9,59,1172,13,153,
"Houston County, Georgia",153,2012,484,Truck transportation,12,0,0,13,153,
"Houston County, Georgia",153,2012,485,Transit and ground passenger transportation,3,0,0,13,153,
"Houston County, Georgia",153,2012,488,Support activities for transportation,4,0,0,13,153,
"Houston County, Georgia",153,2012,493,Warehousing and storage,5,0,0,13,153,
"Houston County, Georgia",153,2012,511,Publishing industries (except internet),3,0,0,13,153,
"Houston County, Georgia",153,2012,512,Motion picture and sound recording industries,3,0,0,13,153,
"Houston County, Georgia",153,2012,515,Broadcasting (except internet),1,0,0,13,153,
"Houston County, Georgia",153,2012,517,Telecommunications,13,0,6567,13,153,
"Houston County, Georgia",153,2012,518,"Data processing, hosting, and related services",4,0,0,13,153,
"Houston County, Georgia",153,2012,519,Other information services,1,0,0,13,153,
"Houston County, Georgia",153,2012,522,Credit intermediation and related activities,98,814,33404,13,153,
"Houston County, Georgia",153,2012,523,"Securities, commodity contracts, and other financial investments and related activities",15,0,2783,13,153,
"Houston County, Georgia",153,2012,524,Insurance carriers and related activities,59,223,9321,13,153,
"Houston County, Georgia",153,2012,531,Real estate,101,318,10191,13,153,
"Houston County, Georgia",153,2012,532,Rental and leasing services,22,0,2996,13,153,
"Houston County, Georgia",153,2012,541,"Professional, scientific, and technical services",267,3336,171572,13,153,
"Houston County, Georgia",153,2012,551,Management of companies and enterprises,7,0,0,13,153,
"Houston County, Georgia",153,2012,561,Administrative and support services,102,1700,36586,13,153,
"Houston County, Georgia",153,2012,562,Waste management and remediation services,3,0,0,13,153,
"Houston County, Georgia",153,2012,611,Educational services,25,474,13452,13,153,
"Houston County, Georgia",153,2012,621,Ambulatory health care services,210,2061,106437,13,153,
"Houston County, Georgia",153,2012,622,Hospitals,2,0,0,13,153,
"Houston County, Georgia",153,2012,623,Nursing and residential care facilities,23,910,18194,13,153,
"Houston County, Georgia",153,2012,624,Social assistance,54,855,12834,13,153,
"Houston County, Georgia",153,2012,711,"Performing arts, spectator sports, and related industries",3,0,143,13,153,
"Houston County, Georgia",153,2012,713,"Amusement, gambling, and recreation industries",21,362,4367,13,153,
"Houston County, Georgia",153,2012,721,Accommodation,50,585,8091,13,153,
"Houston County, Georgia",153,2012,722,Food services and drinking places,223,5104,62588,13,153,
"Houston County, Georgia",153,2012,811,Repair and maintenance,63,368,10299,13,153,
"Houston County, Georgia",153,2012,812,Personal and laundry services,67,382,6860,13,153,
"Houston County, Georgia",153,2012,813,"Religious, grantmaking, civic, professional, and similar organizations",104,1117,18105,13,153,
"Irwin County, Georgia",155,2012,113,Forestry and logging,1,0,0,13,155,
"Irwin County, Georgia",155,2012,115,Support activities for agriculture and forestry,1,0,0,13,155,
"Irwin County, Georgia",155,2012,221,Utilities,1,0,0,13,155,
"Irwin County, Georgia",155,2012,236,Construction of buildings,3,0,0,13,155,
"Irwin County, Georgia",155,2012,238,Specialty trade contractors,4,34,1396,13,155,
"Irwin County, Georgia",155,2012,311,Food manufacturing,1,0,0,13,155,
"Irwin County, Georgia",155,2012,325,Chemical manufacturing,1,0,0,13,155,
"Irwin County, Georgia",155,2012,332,Fabricated metal product manufacturing,1,0,0,13,155,
"Irwin County, Georgia",155,2012,336,Transportation equipment manufacturing,2,0,0,13,155,
"Irwin County, Georgia",155,2012,423,"Merchant wholesalers, durable goods",6,92,2757,13,155,
"Irwin County, Georgia",155,2012,424,"Merchant wholesalers, nondurable goods",3,0,0,13,155,
"Irwin County, Georgia",155,2012,425,Wholesale electronic markets and agents and brokers,1,0,0,13,155,
"Irwin County, Georgia",155,2012,441,Motor vehicle and parts dealers,2,0,0,13,155,
"Irwin County, Georgia",155,2012,442,Furniture and home furnishings stores,1,0,0,13,155,
"Irwin County, Georgia",155,2012,444,Building material and garden equipment and supplies dealers,4,0,181,13,155,
"Irwin County, Georgia",155,2012,445,Food and beverage stores,4,0,0,13,155,
"Irwin County, Georgia",155,2012,446,Health and personal care stores,4,17,664,13,155,
"Irwin County, Georgia",155,2012,447,Gasoline stations,7,21,505,13,155,
"Irwin County, Georgia",155,2012,448,Clothing and clothing accessories stores,1,0,0,13,155,
"Irwin County, Georgia",155,2012,452,General merchandise stores,3,0,283,13,155,
"Irwin County, Georgia",155,2012,453,Miscellaneous store retailers,3,0,0,13,155,
"Irwin County, Georgia",155,2012,454,Nonstore retailers,1,0,0,13,155,
"Irwin County, Georgia",155,2012,484,Truck transportation,1,0,0,13,155,
"Irwin County, Georgia",155,2012,511,Publishing industries (except internet),1,0,0,13,155,
"Irwin County, Georgia",155,2012,512,Motion picture and sound recording industries,1,0,0,13,155,
"Irwin County, Georgia",155,2012,517,Telecommunications,2,0,0,13,155,
"Irwin County, Georgia",155,2012,522,Credit intermediation and related activities,4,0,0,13,155,
"Irwin County, Georgia",155,2012,524,Insurance carriers and related activities,3,0,0,13,155,
"Irwin County, Georgia",155,2012,531,Real estate,2,0,0,13,155,
"Irwin County, Georgia",155,2012,541,"Professional, scientific, and technical services",9,0,2356,13,155,
"Irwin County, Georgia",155,2012,561,Administrative and support services,3,0,0,13,155,
"Irwin County, Georgia",155,2012,621,Ambulatory health care services,7,95,2118,13,155,
"Irwin County, Georgia",155,2012,622,Hospitals,1,0,0,13,155,
"Irwin County, Georgia",155,2012,623,Nursing and residential care facilities,6,0,0,13,155,
"Irwin County, Georgia",155,2012,624,Social assistance,6,105,1202,13,155,
"Irwin County, Georgia",155,2012,713,"Amusement, gambling, and recreation industries",3,0,0,13,155,
"Irwin County, Georgia",155,2012,722,Food services and drinking places,6,0,523,13,155,
"Irwin County, Georgia",155,2012,811,Repair and maintenance,5,0,285,13,155,
"Irwin County, Georgia",155,2012,812,Personal and laundry services,2,0,0,13,155,
"Irwin County, Georgia",155,2012,813,"Religious, grantmaking, civic, professional, and similar organizations",8,29,389,13,155,
"Jackson County, Georgia",157,2012,113,Forestry and logging,3,0,869,13,157,
"Jackson County, Georgia",157,2012,115,Support activities for agriculture and forestry,3,0,0,13,157,
"Jackson County, Georgia",157,2012,212,Mining (except oil and gas),2,0,0,13,157,
"Jackson County, Georgia",157,2012,213,Support activities for mining,1,0,0,13,157,
"Jackson County, Georgia",157,2012,221,Utilities,4,0,0,13,157,
"Jackson County, Georgia",157,2012,236,Construction of buildings,26,0,2420,13,157,
"Jackson County, Georgia",157,2012,237,Heavy and civil engineering construction,11,0,0,13,157,
"Jackson County, Georgia",157,2012,238,Specialty trade contractors,105,499,18441,13,157,
"Jackson County, Georgia",157,2012,311,Food manufacturing,9,1911,61519,13,157,
"Jackson County, Georgia",157,2012,314,Textile product mills,4,0,0,13,157,
"Jackson County, Georgia",157,2012,321,Wood product manufacturing,6,179,10755,13,157,
"Jackson County, Georgia",157,2012,323,Printing and related support activities,4,0,0,13,157,
"Jackson County, Georgia",157,2012,324,Petroleum and coal products manufacturing,1,0,0,13,157,
"Jackson County, Georgia",157,2012,325,Chemical manufacturing,6,147,7770,13,157,
"Jackson County, Georgia",157,2012,326,Plastics and rubber products manufacturing,7,358,15606,13,157,
"Jackson County, Georgia",157,2012,327,Nonmetallic mineral product manufacturing,5,202,7398,13,157,
"Jackson County, Georgia",157,2012,332,Fabricated metal product manufacturing,10,192,10279,13,157,
"Jackson County, Georgia",157,2012,333,Machinery manufacturing,5,0,0,13,157,
"Jackson County, Georgia",157,2012,335,"Electrical equipment, appliance, and component manufacturing",1,0,0,13,157,
"Jackson County, Georgia",157,2012,336,Transportation equipment manufacturing,4,400,21024,13,157,
"Jackson County, Georgia",157,2012,337,Furniture and related product manufacturing,5,0,1727,13,157,
"Jackson County, Georgia",157,2012,339,Miscellaneous manufacturing,2,0,0,13,157,
"Jackson County, Georgia",157,2012,423,"Merchant wholesalers, durable goods",41,383,19073,13,157,
"Jackson County, Georgia",157,2012,424,"Merchant wholesalers, nondurable goods",14,0,19846,13,157,
"Jackson County, Georgia",157,2012,425,Wholesale electronic markets and agents and brokers,12,37,1587,13,157,
"Jackson County, Georgia",157,2012,441,Motor vehicle and parts dealers,25,223,5949,13,157,
"Jackson County, Georgia",157,2012,442,Furniture and home furnishings stores,10,89,1489,13,157,
"Jackson County, Georgia",157,2012,443,Electronics and appliance stores,3,0,0,13,157,
"Jackson County, Georgia",157,2012,444,Building material and garden equipment and supplies dealers,12,76,1814,13,157,
"Jackson County, Georgia",157,2012,445,Food and beverage stores,14,534,10235,13,157,
"Jackson County, Georgia",157,2012,446,Health and personal care stores,19,183,5299,13,157,
"Jackson County, Georgia",157,2012,447,Gasoline stations,38,231,4112,13,157,
"Jackson County, Georgia",157,2012,448,Clothing and clothing accessories stores,62,794,10059,13,157,
"Jackson County, Georgia",157,2012,451,"Sporting goods, hobby, musical instrument, and book stores",2,0,0,13,157,
"Jackson County, Georgia",157,2012,452,General merchandise stores,12,0,1182,13,157,
"Jackson County, Georgia",157,2012,453,Miscellaneous store retailers,19,0,1304,13,157,
"Jackson County, Georgia",157,2012,454,Nonstore retailers,15,171,11134,13,157,
"Jackson County, Georgia",157,2012,484,Truck transportation,32,341,15896,13,157,
"Jackson County, Georgia",157,2012,488,Support activities for transportation,14,150,6021,13,157,
"Jackson County, Georgia",157,2012,492,Couriers and messengers,1,0,0,13,157,
"Jackson County, Georgia",157,2012,493,Warehousing and storage,15,1460,50161,13,157,
"Jackson County, Georgia",157,2012,511,Publishing industries (except internet),4,0,0,13,157,
"Jackson County, Georgia",157,2012,512,Motion picture and sound recording industries,1,0,0,13,157,
"Jackson County, Georgia",157,2012,515,Broadcasting (except internet),2,0,0,13,157,
"Jackson County, Georgia",157,2012,517,Telecommunications,4,0,0,13,157,
"Jackson County, Georgia",157,2012,522,Credit intermediation and related activities,28,226,10160,13,157,
"Jackson County, Georgia",157,2012,523,"Securities, commodity contracts, and other financial investments and related activities",7,0,0,13,157,
"Jackson County, Georgia",157,2012,524,Insurance carriers and related activities,23,65,2047,13,157,
"Jackson County, Georgia",157,2012,531,Real estate,39,76,1619,13,157,
"Jackson County, Georgia",157,2012,532,Rental and leasing services,5,0,0,13,157,
"Jackson County, Georgia",157,2012,541,"Professional, scientific, and technical services",99,486,20623,13,157,
"Jackson County, Georgia",157,2012,551,Management of companies and enterprises,3,0,0,13,157,
"Jackson County, Georgia",157,2012,561,Administrative and support services,40,396,11307,13,157,
"Jackson County, Georgia",157,2012,562,Waste management and remediation services,2,0,0,13,157,
"Jackson County, Georgia",157,2012,611,Educational services,6,28,321,13,157,
"Jackson County, Georgia",157,2012,621,Ambulatory health care services,59,361,14278,13,157,
"Jackson County, Georgia",157,2012,622,Hospitals,1,0,0,13,157,
"Jackson County, Georgia",157,2012,623,Nursing and residential care facilities,9,255,5248,13,157,
"Jackson County, Georgia",157,2012,624,Social assistance,17,208,3426,13,157,
"Jackson County, Georgia",157,2012,711,"Performing arts, spectator sports, and related industries",4,43,2819,13,157,
"Jackson County, Georgia",157,2012,713,"Amusement, gambling, and recreation industries",8,75,1171,13,157,
"Jackson County, Georgia",157,2012,721,Accommodation,3,0,0,13,157,
"Jackson County, Georgia",157,2012,722,Food services and drinking places,64,1037,13089,13,157,
"Jackson County, Georgia",157,2012,811,Repair and maintenance,40,0,0,13,157,
"Jackson County, Georgia",157,2012,812,Personal and laundry services,24,0,1421,13,157,
"Jackson County, Georgia",157,2012,813,"Religious, grantmaking, civic, professional, and similar organizations",53,271,5796,13,157,
"Jasper County, Georgia",159,2012,113,Forestry and logging,3,0,0,13,159,
"Jasper County, Georgia",159,2012,212,Mining (except oil and gas),1,0,0,13,159,
"Jasper County, Georgia",159,2012,236,Construction of buildings,5,0,192,13,159,
"Jasper County, Georgia",159,2012,237,Heavy and civil engineering construction,3,0,0,13,159,
"Jasper County, Georgia",159,2012,238,Specialty trade contractors,23,81,1959,13,159,
"Jasper County, Georgia",159,2012,311,Food manufacturing,1,0,0,13,159,
"Jasper County, Georgia",159,2012,321,Wood product manufacturing,7,206,7249,13,159,
"Jasper County, Georgia",159,2012,323,Printing and related support activities,1,0,0,13,159,
"Jasper County, Georgia",159,2012,325,Chemical manufacturing,1,0,0,13,159,
"Jasper County, Georgia",159,2012,332,Fabricated metal product manufacturing,2,0,0,13,159,
"Jasper County, Georgia",159,2012,336,Transportation equipment manufacturing,2,0,0,13,159,
"Jasper County, Georgia",159,2012,337,Furniture and related product manufacturing,1,0,0,13,159,
"Jasper County, Georgia",159,2012,423,"Merchant wholesalers, durable goods",1,0,0,13,159,
"Jasper County, Georgia",159,2012,424,"Merchant wholesalers, nondurable goods",2,0,0,13,159,
"Jasper County, Georgia",159,2012,425,Wholesale electronic markets and agents and brokers,1,0,0,13,159,
"Jasper County, Georgia",159,2012,441,Motor vehicle and parts dealers,3,0,0,13,159,
"Jasper County, Georgia",159,2012,442,Furniture and home furnishings stores,1,0,0,13,159,
"Jasper County, Georgia",159,2012,444,Building material and garden equipment and supplies dealers,4,0,0,13,159,
"Jasper County, Georgia",159,2012,445,Food and beverage stores,2,0,0,13,159,
